TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
5500,179,2018,4,Solo,71,4.5
5501,676,2021,11,Friends,53,4.2
5502,225,2019,10,Family,40,1.8
5503,834,2020,2,Business,133,4.4
5504,412,2019,7,Solo,254,4.2
5505,291,2021,3,Friends,423,3.0
5506,213,2020,9,Solo,232,2.4
5507,552,2022,8,Friends,303,2.7
5508,27,2023,12,Solo,26,2.2
5509,402,2019,6,Couples,100,3.8
5510,954,2018,2,Solo,106,2.8
5511,941,2021,12,Family,267,1.9
5512,274,2019,6,Couples,209,2.2
5513,165,2018,6,Friends,333,1.8
5514,735,2019,3,Couples,103,1.8
5515,960,2019,10,Couples,152,3.9
5516,928,2020,3,Couples,101,3.7
5517,809,2018,6,Friends,294,1.4
5518,941,2021,6,Family,435,1.9
5519,800,2019,12,Couples,294,3.0
5520,775,2019,1,Solo,169,3.0
5521,599,2018,2,Friends,76,2.0
5522,471,2018,3,Solo,176,1.5
5523,96,2022,12,Couples,428,2.0
5524,765,2020,4,Business,77,3.6
5525,907,2023,2,Solo,476,4.6
5526,169,2020,3,Couples,49,3.6
5527,476,2023,12,Couples,48,2.4
5528,281,2018,8,Solo,76,1.5
5529,867,2019,7,Business,274,1.9
5530,195,2020,3,Family,453,2.2
5531,946,2018,5,Family,139,1.8
5532,133,2019,10,Couples,334,1.4
5533,570,2018,6,Family,226,1.2
5534,146,2019,12,Family,138,2.3
5535,820,2021,5,Solo,62,4.1
5536,643,2022,9,Business,313,4.4
5537,177,2022,1,Couples,434,3.9
5538,68,2021,8,Couples,186,1.4
5539,234,2021,5,Family,264,2.1
5540,803,2020,3,Business,53,2.1
5541,265,2021,4,Friends,1,4.1
5542,230,2018,9,Solo,50,1.8
5543,701,2018,12,Couples,386,1.3
5544,865,2020,3,Business,316,2.5
5545,76,2021,10,Family,273,3.5
5546,252,2022,2,Solo,63,3.6
5547,784,2022,5,Couples,73,1.3
5548,793,2018,8,Couples,460,3.4
5549,450,2019,11,Couples,244,3.3
5550,83,2018,6,Friends,9,3.7
5551,592,2018,11,Couples,464,2.9
5552,433,2019,7,Business,68,2.5
5553,416,2018,7,Business,53,2.5
5554,91,2021,1,Couples,272,4.2
5555,457,2022,12,Friends,399,3.4
5556,899,2020,12,Family,35,4.5
5557,721,2023,8,Solo,95,2.2
5558,370,2022,10,Business,257,4.9
5559,839,2018,3,Couples,334,4.8
5560,776,2018,8,Couples,442,3.8
5561,755,2023,9,Business,121,2.5
5562,196,2022,4,Friends,294,1.7
5563,16,2019,10,Family,173,1.2
5564,702,2022,7,Family,55,1.5
5565,9,2023,3,Solo,1,2.4
5566,974,2020,4,Family,341,1.7
5567,144,2019,5,Couples,216,3.9
5568,450,2019,2,Couples,126,3.4
5569,300,2019,6,Friends,128,3.3
5570,273,2021,9,Business,261,2.4
5571,729,2019,4,Couples,486,3.7
5572,202,2023,12,Couples,442,3.9
5573,194,2018,6,Family,196,2.7
5574,247,2022,3,Solo,336,1.9
5575,867,2021,7,Couples,368,2.1
5576,869,2023,12,Family,190,1.6
5577,408,2020,9,Family,68,2.6
5578,197,2019,3,Business,402,4.7
5579,442,2019,7,Couples,476,4.5
5580,427,2021,9,Friends,273,2.4
5581,771,2022,10,Business,292,4.0
5582,407,2018,1,Business,67,3.3
5583,2,2023,8,Friends,431,2.7
5584,601,2019,6,Couples,296,2.6
5585,953,2023,10,Friends,370,2.3
5586,397,2022,5,Business,1,4.4
5587,133,2023,11,Couples,94,4.0
5588,612,2022,12,Business,290,2.7
5589,219,2020,10,Couples,421,4.3
5590,149,2023,3,Friends,313,2.5
5591,149,2020,10,Business,154,4.4
5592,808,2020,10,Couples,12,3.9
5593,859,2019,1,Family,32,1.1
5594,437,2021,8,Business,459,1.1
5595,85,2020,1,Couples,210,3.0
5596,870,2019,4,Business,203,4.2
5597,720,2021,9,Friends,447,3.2
5598,27,2023,7,Business,356,5.0
5599,641,2019,1,Family,46,3.6
5600,736,2019,12,Solo,34,4.7
5601,503,2020,10,Couples,91,2.3
5602,769,2023,10,Family,484,3.6
5603,6,2022,3,Business,69,3.1
5604,960,2022,4,Friends,218,1.4
5605,999,2018,12,Business,414,1.5
5606,474,2019,11,Family,233,3.4
5607,155,2023,7,Couples,410,2.7
5608,1,2019,2,Friends,34,4.7
5609,41,2021,3,Couples,494,4.9
5610,594,2022,4,Family,409,1.6
5611,79,2021,10,Family,233,3.3
5612,687,2018,2,Friends,79,4.4
5613,454,2018,10,Couples,318,2.7
5614,935,2020,4,Friends,460,3.9
5615,13,2022,7,Business,193,3.9
5616,851,2019,10,Couples,333,3.4
5617,26,2022,11,Business,141,1.9
5618,334,2018,10,Solo,177,4.3
5619,280,2019,6,Solo,14,4.3
5620,118,2021,8,Couples,26,3.2
5621,291,2022,2,Couples,494,3.0
5622,23,2021,1,Friends,435,2.8
5623,393,2023,2,Solo,288,2.2
5624,111,2023,5,Business,205,4.9
5625,314,2023,2,Couples,291,1.7
5626,93,2020,3,Couples,425,2.8
5627,317,2020,4,Friends,28,3.8
5628,535,2018,3,Family,460,4.6
5629,612,2019,6,Business,395,1.4
5630,957,2023,3,Solo,219,2.5
5631,260,2018,7,Solo,475,1.9
5632,568,2018,10,Business,47,1.9
5633,765,2023,7,Couples,304,1.1
5634,843,2018,3,Couples,92,4.1
5635,482,2019,7,Friends,28,2.5
5636,280,2019,7,Business,429,4.9
5637,104,2020,12,Solo,408,1.7
5638,175,2019,4,Business,484,4.1
5639,897,2021,6,Business,123,4.2
5640,865,2022,4,Solo,117,2.0
5641,334,2023,7,Solo,328,4.2
5642,356,2018,10,Friends,454,3.4
5643,199,2019,1,Friends,196,1.6
5644,825,2023,9,Couples,41,3.3
5645,678,2018,10,Family,263,2.8
5646,541,2019,11,Friends,336,3.0
5647,821,2021,12,Friends,361,4.0
5648,627,2020,2,Family,446,2.1
5649,872,2022,8,Business,249,4.5
5650,615,2019,2,Solo,168,3.6
5651,754,2018,7,Friends,200,1.9
5652,188,2018,3,Solo,133,4.4
5653,930,2019,5,Business,393,1.2
5654,249,2022,7,Family,134,1.9
5655,351,2018,2,Friends,372,4.7
5656,725,2022,5,Solo,263,2.4
5657,941,2020,5,Couples,182,3.4
5658,531,2020,4,Couples,131,2.0
5659,328,2018,7,Solo,303,3.3
5660,452,2021,4,Friends,245,3.8
5661,313,2020,11,Couples,173,1.9
5662,277,2023,11,Family,444,4.0
5663,627,2021,4,Solo,118,4.5
5664,144,2019,3,Family,465,2.0
5665,121,2020,8,Family,309,3.6
5666,178,2022,7,Couples,222,2.3
5667,617,2021,7,Family,439,3.5
5668,827,2021,2,Friends,70,2.8
5669,629,2023,5,Solo,263,2.3
5670,731,2023,4,Solo,3,5.0
5671,669,2018,6,Solo,86,3.8
5672,505,2022,6,Couples,163,3.6
5673,463,2022,12,Business,105,3.6
5674,829,2019,9,Solo,11,2.8
5675,957,2021,5,Business,416,2.6
5676,443,2023,4,Solo,106,2.3
5677,521,2018,4,Friends,350,3.2
5678,329,2023,4,Friends,61,1.9
5679,23,2022,7,Family,435,1.0
5680,719,2023,2,Couples,427,1.4
5681,544,2021,5,Solo,414,1.4
5682,848,2019,2,Family,110,2.5
5683,203,2018,11,Family,80,3.8
5684,93,2020,7,Solo,399,1.9
5685,138,2018,11,Business,221,2.7
5686,791,2018,8,Family,444,4.7
5687,77,2021,10,Couples,429,4.8
5688,162,2022,10,Couples,348,1.4
5689,924,2020,11,Couples,106,4.9
5690,365,2019,3,Business,165,4.5
5691,785,2021,4,Solo,486,3.5
5692,33,2018,5,Couples,208,2.5
5693,918,2021,2,Solo,217,4.1
5694,189,2018,3,Family,355,2.2
5695,483,2022,8,Friends,419,4.2
5696,689,2020,6,Business,248,3.1
5697,906,2022,1,Family,442,3.0
5698,561,2022,8,Business,11,1.3
5699,697,2022,2,Business,115,1.0
5700,578,2019,4,Family,272,2.8
5701,273,2020,9,Couples,170,4.3
5702,431,2022,5,Business,269,2.2
5703,537,2023,5,Business,12,1.8
5704,919,2022,2,Family,333,4.0
5705,864,2023,3,Friends,275,3.6
5706,900,2023,11,Solo,79,1.8
5707,120,2020,8,Family,498,3.0
5708,816,2018,2,Solo,345,4.3
5709,913,2021,8,Business,307,3.8
5710,668,2018,5,Couples,131,3.1
5711,400,2019,12,Couples,207,3.1
5712,200,2022,7,Couples,425,1.1
5713,308,2018,7,Business,175,4.3
5714,298,2021,2,Business,284,3.5
5715,719,2021,7,Business,284,4.1
5716,603,2023,2,Friends,493,5.0
5717,77,2023,7,Friends,312,2.8
5718,412,2023,3,Solo,254,1.2
5719,705,2022,8,Business,156,2.9
5720,783,2018,7,Couples,398,3.8
5721,720,2020,12,Couples,81,1.3
5722,823,2022,10,Business,182,3.6
5723,188,2022,9,Family,173,3.2
5724,882,2020,2,Couples,116,1.1
5725,14,2019,12,Business,346,4.5
5726,452,2021,1,Business,206,1.7
5727,784,2022,11,Solo,231,3.4
5728,48,2023,12,Friends,310,4.9
5729,981,2020,12,Solo,318,1.1
5730,268,2019,4,Business,431,4.8
5731,133,2018,11,Couples,433,4.6
5732,441,2022,10,Couples,97,2.2
5733,7,2022,8,Friends,80,3.3
5734,821,2020,11,Couples,403,4.4
5735,493,2023,4,Family,149,2.7
5736,992,2019,4,Solo,261,3.9
5737,164,2018,1,Friends,223,1.3
5738,525,2021,3,Business,229,1.4
5739,686,2018,12,Solo,11,3.0
5740,268,2023,7,Couples,103,4.8
5741,584,2018,12,Couples,278,1.6
5742,32,2018,8,Family,301,2.1
5743,25,2019,11,Solo,206,1.2
5744,816,2019,1,Family,266,1.5
5745,936,2022,6,Family,52,2.5
5746,860,2023,3,Solo,106,3.5
5747,9,2023,1,Solo,157,4.9
5748,274,2020,8,Friends,311,3.5
5749,906,2019,12,Business,176,2.3
5750,775,2019,4,Couples,153,3.7
5751,586,2023,4,Solo,195,4.8
5752,209,2020,5,Couples,361,2.9
5753,803,2022,5,Business,223,1.8
5754,900,2023,6,Friends,342,3.8
5755,798,2023,11,Couples,22,4.0
5756,70,2018,12,Business,212,2.6
5757,714,2021,6,Couples,305,2.9
5758,903,2022,9,Business,321,4.2
5759,70,2019,11,Business,56,2.0
5760,645,2020,3,Friends,351,4.6
5761,446,2021,11,Family,18,4.3
5762,986,2022,2,Friends,382,4.3
5763,323,2018,5,Couples,413,3.5
5764,274,2023,11,Couples,290,1.4
5765,418,2020,1,Couples,382,2.8
5766,430,2019,11,Couples,307,1.2
5767,565,2020,11,Solo,154,1.7
5768,609,2023,10,Friends,478,1.2
5769,154,2023,11,Couples,145,4.2
5770,448,2018,1,Solo,423,3.9
5771,685,2019,12,Business,249,4.1
5772,883,2021,3,Business,283,5.0
5773,674,2018,3,Business,310,4.9
5774,267,2019,7,Couples,124,4.1
5775,862,2022,7,Friends,158,2.3
5776,506,2020,4,Family,319,2.7
5777,105,2018,12,Solo,124,2.0
5778,566,2018,1,Friends,456,4.3
5779,919,2023,8,Friends,343,4.1
5780,827,2020,1,Family,174,2.3
5781,400,2022,6,Couples,90,4.3
5782,84,2022,12,Solo,56,2.5
5783,130,2023,9,Couples,90,4.5
5784,538,2020,12,Family,79,4.0
5785,790,2018,9,Friends,470,4.2
5786,716,2018,5,Solo,237,1.5
5787,605,2018,5,Family,417,3.6
5788,251,2022,5,Solo,32,2.7
5789,186,2023,5,Friends,13,1.6
5790,938,2020,4,Friends,125,4.4
5791,407,2018,12,Couples,379,4.1
5792,641,2019,12,Business,235,3.9
5793,615,2019,12,Family,355,3.0
5794,791,2019,12,Couples,432,2.2
5795,860,2021,6,Solo,431,1.3
5796,730,2020,2,Family,28,4.3
5797,920,2020,3,Business,376,1.3
5798,896,2020,7,Business,216,4.8
5799,771,2022,6,Business,180,3.3
5800,832,2019,7,Family,250,1.2
5801,245,2018,10,Friends,461,3.3
5802,578,2019,5,Business,234,1.3
5803,40,2020,1,Business,484,2.5
5804,844,2022,10,Friends,124,2.8
5805,518,2021,3,Friends,19,3.5
5806,191,2023,7,Solo,352,3.1
5807,872,2023,3,Business,481,1.4
5808,506,2022,8,Business,449,1.7
5809,719,2021,4,Solo,76,4.7
5810,493,2021,6,Friends,296,1.1
5811,683,2023,4,Friends,12,1.6
5812,390,2020,5,Solo,314,1.4
5813,631,2022,12,Business,346,1.6
5814,582,2020,8,Friends,457,3.7
5815,887,2022,8,Friends,196,1.6
5816,957,2018,4,Couples,65,4.6
5817,199,2020,5,Friends,254,4.0
5818,841,2023,1,Solo,36,1.6
5819,598,2023,7,Couples,496,2.6
5820,308,2022,10,Friends,378,4.5
5821,366,2021,10,Couples,396,3.3
5822,37,2019,8,Business,67,2.3
5823,305,2021,10,Solo,199,3.0
5824,683,2020,6,Solo,210,4.1
5825,526,2021,6,Business,432,1.6
5826,884,2019,12,Friends,233,4.7
5827,676,2020,2,Solo,91,2.2
5828,918,2020,3,Couples,425,3.6
5829,706,2022,5,Business,218,1.6
5830,849,2022,12,Business,48,2.3
5831,855,2023,1,Couples,231,1.7
5832,689,2020,11,Business,297,1.6
5833,901,2019,8,Business,117,4.4
5834,965,2018,5,Solo,213,4.3
5835,805,2018,5,Friends,477,3.6
5836,463,2020,12,Couples,123,3.5
5837,292,2023,1,Couples,249,3.4
5838,572,2021,7,Solo,382,4.3
5839,544,2021,3,Solo,371,2.9
5840,893,2018,1,Family,173,2.7
5841,145,2019,1,Solo,142,1.6
5842,33,2021,4,Couples,477,3.7
5843,34,2019,5,Business,196,3.1
5844,661,2021,12,Solo,409,4.3
5845,422,2021,7,Friends,285,4.5
5846,245,2021,7,Couples,50,3.0
5847,618,2021,10,Business,75,4.5
5848,8,2019,9,Couples,84,1.6
5849,394,2023,12,Business,497,3.1
5850,617,2020,4,Friends,220,5.0
5851,384,2019,8,Friends,414,3.5
5852,198,2019,1,Business,497,2.2
5853,950,2020,1,Couples,49,4.6
5854,118,2019,10,Solo,129,4.6
5855,427,2019,9,Business,341,1.6
5856,771,2023,3,Friends,307,2.5
5857,141,2023,4,Friends,314,2.8
5858,916,2019,10,Business,136,1.2
5859,742,2018,11,Friends,403,4.6
5860,898,2023,11,Couples,272,3.9
5861,421,2021,7,Couples,490,4.7
5862,959,2022,12,Family,141,4.6
5863,602,2022,10,Friends,156,3.8
5864,148,2019,2,Friends,46,1.3
5865,327,2019,2,Friends,385,4.8
5866,443,2020,12,Friends,263,1.5
5867,965,2018,4,Couples,269,3.0
5868,227,2022,3,Couples,180,3.8
5869,831,2019,6,Couples,127,2.8
5870,149,2022,6,Business,336,3.7
5871,92,2021,1,Couples,467,4.8
5872,594,2019,10,Family,273,4.8
5873,423,2021,9,Friends,332,4.1
5874,834,2020,5,Friends,45,3.5
5875,346,2019,7,Solo,307,4.8
5876,81,2018,4,Friends,447,1.9
5877,856,2018,6,Family,141,1.0
5878,164,2019,8,Friends,197,2.6
5879,99,2020,3,Solo,193,1.0
5880,355,2022,10,Friends,319,2.8
5881,335,2022,2,Friends,72,4.4
5882,788,2023,10,Business,7,1.4
5883,229,2018,12,Friends,200,4.2
5884,438,2018,1,Business,484,1.6
5885,727,2023,5,Business,441,2.9
5886,803,2020,11,Family,190,3.1
5887,981,2018,12,Business,227,3.4
5888,796,2020,4,Family,476,1.8
5889,352,2023,5,Solo,225,4.3
5890,839,2022,2,Business,111,3.8
5891,806,2022,2,Couples,314,3.1
5892,190,2019,11,Business,449,1.6
5893,151,2018,6,Couples,108,2.9
5894,609,2020,4,Couples,299,2.2
5895,724,2020,5,Family,317,1.8
5896,996,2018,12,Couples,16,1.9
5897,204,2022,6,Friends,310,3.4
5898,6,2021,1,Family,204,3.5
5899,671,2022,1,Family,32,4.4
5900,706,2023,6,Solo,58,4.0
5901,581,2018,2,Family,328,4.4
5902,722,2022,1,Couples,188,2.5
5903,919,2020,1,Solo,110,3.8
5904,800,2021,10,Friends,339,4.2
5905,382,2020,2,Friends,89,2.9
5906,326,2019,5,Solo,209,4.5
5907,706,2023,1,Couples,394,4.2
5908,9,2019,1,Business,130,4.2
5909,567,2023,1,Business,238,3.7
5910,456,2020,7,Friends,276,4.6
5911,885,2023,1,Business,171,4.0
5912,996,2019,8,Family,386,2.6
5913,765,2022,5,Solo,368,3.7
5914,906,2022,11,Couples,162,1.9
5915,8,2018,12,Couples,83,1.6
5916,720,2018,11,Business,428,4.1
5917,302,2022,2,Business,392,4.7
5918,41,2019,11,Solo,150,1.4
5919,437,2023,5,Solo,252,2.8
5920,324,2021,3,Friends,59,5.0
5921,301,2023,4,Business,390,2.7
5922,360,2020,4,Business,387,4.7
5923,902,2023,8,Solo,279,3.4
5924,488,2020,10,Family,286,3.5
5925,967,2023,4,Couples,163,4.3
5926,479,2018,2,Family,126,1.2
5927,826,2022,7,Couples,381,3.5
5928,282,2018,4,Business,364,2.6
5929,205,2019,4,Solo,460,4.8
5930,883,2020,4,Business,387,2.0
5931,391,2020,9,Business,425,4.1
5932,751,2018,12,Solo,363,4.1
5933,459,2023,1,Family,5,4.1
5934,771,2023,5,Couples,293,4.5
5935,144,2021,8,Friends,15,4.2
5936,14,2019,3,Business,397,4.1
5937,327,2021,10,Solo,302,4.8
5938,868,2021,12,Family,38,4.9
5939,404,2021,7,Family,478,3.8
5940,142,2021,4,Couples,384,4.7
5941,468,2021,1,Business,82,3.5
5942,824,2022,3,Family,158,4.6
5943,364,2022,10,Business,91,4.5
5944,373,2020,7,Solo,332,3.4
5945,831,2022,2,Family,259,3.0
5946,395,2018,7,Family,275,1.6
5947,222,2022,12,Family,153,1.8
5948,996,2022,2,Business,343,2.2
5949,520,2020,2,Family,106,1.6
5950,990,2022,12,Couples,52,2.0
5951,58,2022,5,Friends,45,3.5
5952,356,2022,6,Solo,84,5.0
5953,347,2018,1,Solo,104,3.9
5954,811,2021,6,Solo,48,1.4
5955,411,2022,5,Solo,94,4.4
5956,899,2022,1,Friends,44,3.9
5957,19,2018,6,Solo,225,4.7
5958,489,2021,1,Family,383,3.4
5959,963,2020,11,Friends,250,3.7
5960,806,2019,2,Couples,228,1.0
5961,294,2022,8,Friends,213,3.4
5962,174,2019,9,Solo,143,4.1
5963,741,2023,8,Solo,219,1.0
5964,428,2019,6,Couples,473,1.4
5965,119,2021,5,Friends,404,4.5
5966,555,2020,5,Couples,97,2.3
5967,423,2020,10,Couples,337,4.0
5968,116,2023,2,Family,332,3.8
5969,334,2022,8,Couples,12,3.6
5970,115,2018,4,Friends,434,4.5
5971,363,2019,6,Business,440,5.0
5972,950,2022,12,Friends,442,4.7
5973,439,2021,8,Friends,13,3.8
5974,464,2018,6,Couples,226,2.5
5975,289,2018,8,Business,153,1.9
5976,942,2019,6,Solo,27,2.0
5977,581,2021,12,Solo,283,2.1
5978,104,2019,12,Friends,278,2.0
5979,962,2022,12,Family,197,3.1
5980,497,2021,5,Solo,153,1.9
5981,321,2023,10,Solo,343,1.4
5982,334,2023,11,Business,18,4.1
5983,653,2022,9,Business,347,2.1
5984,4,2020,4,Family,448,1.9
5985,357,2020,11,Couples,132,3.3
5986,533,2021,9,Solo,82,3.1
5987,573,2020,7,Business,223,1.3
5988,547,2018,6,Family,360,3.3
5989,144,2023,9,Couples,35,1.9
5990,751,2022,11,Friends,94,2.0
5991,18,2020,12,Business,124,2.9
5992,127,2022,6,Friends,377,4.8
5993,62,2020,4,Business,37,3.8
5994,574,2020,3,Friends,308,2.2
5995,885,2023,6,Family,474,2.6
5996,29,2019,6,Family,188,2.3
5997,959,2022,6,Solo,107,1.1
5998,613,2022,6,Family,49,2.9
5999,665,2023,6,Solo,176,4.6
6000,436,2020,5,Couples,256,4.9
6001,915,2018,9,Friends,43,2.9
6002,96,2023,1,Couples,138,2.4
6003,862,2020,3,Friends,377,4.3
6004,867,2021,12,Solo,80,3.2
6005,135,2020,12,Solo,319,3.4
6006,906,2021,4,Couples,352,1.9
6007,477,2020,8,Family,24,1.8
6008,446,2023,6,Couples,123,4.0
6009,783,2023,5,Couples,222,4.2
6010,534,2022,8,Solo,488,4.7
6011,241,2018,6,Business,22,4.1
6012,570,2022,11,Friends,450,2.4
6013,414,2022,9,Family,249,3.8
6014,669,2022,4,Business,235,1.4
6015,659,2023,7,Business,476,2.3
6016,118,2019,1,Solo,413,3.1
6017,353,2021,5,Family,466,3.5
6018,431,2023,10,Couples,342,2.4
6019,754,2019,4,Friends,401,4.4
6020,535,2020,12,Business,103,3.1
6021,311,2020,10,Couples,404,2.0
6022,319,2021,11,Business,135,3.1
6023,263,2021,10,Family,349,4.1
6024,160,2018,12,Family,469,4.5
6025,497,2018,1,Couples,496,3.4
6026,755,2020,6,Family,162,2.4
6027,642,2023,12,Business,303,3.7
6028,128,2021,12,Family,483,4.0
6029,405,2020,7,Couples,356,2.4
6030,999,2019,7,Couples,476,3.5
6031,461,2020,6,Couples,7,3.9
6032,715,2022,4,Solo,88,2.1
6033,931,2020,1,Solo,456,1.5
6034,458,2021,8,Business,416,4.0
6035,79,2018,12,Friends,471,1.7
6036,956,2021,6,Business,487,3.1
6037,547,2022,3,Solo,145,2.3
6038,842,2019,8,Business,380,3.2
6039,180,2020,7,Business,360,1.6
6040,715,2018,1,Family,6,3.1
6041,200,2023,3,Family,137,3.6
6042,89,2023,9,Couples,386,3.6
6043,629,2019,6,Solo,315,1.9
6044,393,2018,3,Solo,70,4.1
6045,668,2023,4,Family,130,3.9
6046,564,2020,5,Family,265,2.4
6047,790,2019,12,Couples,91,4.9
6048,666,2023,3,Family,111,4.7
6049,712,2018,2,Couples,58,4.0
6050,768,2019,3,Business,333,4.0
6051,616,2018,12,Friends,274,3.2
6052,951,2022,6,Solo,317,2.3
6053,905,2018,8,Business,7,2.7
6054,3,2020,9,Solo,13,1.8
6055,244,2018,7,Family,395,2.2
6056,199,2020,6,Friends,371,2.0
6057,659,2018,2,Couples,309,3.9
6058,99,2018,7,Solo,287,1.8
6059,251,2023,6,Family,45,3.0
6060,397,2018,7,Family,291,2.5
6061,69,2020,3,Solo,243,2.4
6062,611,2023,2,Business,353,1.4
6063,505,2019,12,Family,319,2.1
6064,127,2023,7,Solo,246,4.4
6065,531,2022,8,Business,301,1.0
6066,816,2022,1,Friends,437,2.4
6067,484,2023,9,Solo,262,3.0
6068,170,2022,7,Couples,117,3.8
6069,421,2018,8,Solo,487,1.8
6070,401,2018,9,Friends,429,2.9
6071,352,2020,12,Business,469,3.3
6072,577,2022,5,Couples,69,5.0
6073,4,2020,8,Business,304,1.1
6074,808,2018,4,Family,84,1.7
6075,517,2023,8,Couples,346,1.6
6076,265,2022,2,Family,400,3.9
6077,877,2021,11,Family,4,3.7
6078,754,2023,1,Business,92,1.5
6079,586,2018,3,Friends,104,4.1
6080,959,2019,7,Family,81,3.6
6081,903,2023,11,Family,95,3.6
6082,572,2020,6,Friends,55,4.1
6083,312,2022,3,Couples,264,2.8
6084,662,2019,5,Friends,31,4.6
6085,52,2023,10,Solo,273,4.4
6086,198,2023,6,Business,445,1.5
6087,454,2020,6,Solo,458,4.3
6088,714,2023,2,Friends,24,3.0
6089,22,2019,1,Family,221,3.9
6090,473,2018,8,Solo,498,2.4
6091,448,2022,3,Family,291,3.0
6092,715,2019,11,Solo,259,4.5
6093,291,2022,12,Couples,49,4.3
6094,140,2022,4,Friends,148,1.7
6095,692,2021,12,Couples,353,1.6
6096,103,2019,7,Couples,57,4.8
6097,884,2019,12,Business,100,1.3
6098,793,2021,5,Couples,152,4.4
6099,395,2018,4,Business,83,2.0
6100,991,2020,7,Solo,104,2.7
6101,478,2022,7,Business,346,3.4
6102,291,2021,10,Friends,67,3.2
6103,352,2021,8,Business,309,1.2
6104,472,2018,6,Solo,35,3.0
6105,361,2019,9,Friends,88,3.8
6106,436,2022,9,Business,37,5.0
6107,768,2023,8,Couples,60,4.7
6108,659,2022,10,Friends,381,3.8
6109,869,2018,7,Solo,297,2.8
6110,823,2022,3,Family,479,3.1
6111,803,2018,12,Friends,138,2.8
6112,203,2019,11,Family,494,1.3
6113,374,2018,7,Business,252,4.6
6114,459,2020,8,Friends,463,1.6
6115,433,2021,2,Friends,469,1.9
6116,88,2021,11,Friends,21,2.5
6117,395,2018,7,Solo,446,5.0
6118,222,2022,11,Business,277,4.9
6119,901,2020,3,Family,126,4.6
6120,554,2018,5,Solo,461,1.9
6121,422,2021,2,Solo,196,2.7
6122,657,2023,6,Couples,37,1.6
6123,685,2019,12,Solo,241,4.9
6124,390,2020,10,Couples,376,3.2
6125,175,2018,2,Friends,35,4.0
6126,60,2020,3,Friends,480,2.4
6127,921,2022,10,Friends,343,1.5
6128,657,2020,1,Friends,490,2.7
6129,1000,2021,1,Business,143,1.6
6130,541,2018,6,Friends,106,4.1
6131,415,2019,3,Family,173,2.6
6132,570,2023,1,Family,433,1.4
6133,99,2019,9,Friends,498,4.6
6134,348,2022,10,Business,74,4.3
6135,384,2023,3,Friends,166,4.7
6136,187,2020,2,Family,334,1.0
6137,45,2022,1,Solo,313,4.3
6138,831,2021,11,Business,218,3.3
6139,21,2023,10,Business,460,4.8
6140,350,2019,10,Family,271,1.4
6141,984,2018,4,Family,338,4.6
6142,123,2021,5,Family,132,3.2
6143,221,2022,4,Solo,451,4.5
6144,614,2021,4,Family,61,4.9
6145,260,2021,7,Family,40,3.7
6146,459,2021,3,Solo,6,2.5
6147,767,2018,9,Couples,263,2.9
6148,421,2023,7,Friends,210,3.2
6149,985,2019,5,Solo,449,2.0
6150,907,2019,10,Couples,225,5.0
6151,960,2018,8,Solo,124,1.1
6152,578,2022,4,Business,95,3.8
6153,987,2023,10,Friends,419,4.0
6154,871,2023,3,Business,148,2.7
6155,852,2023,7,Solo,87,2.9
6156,767,2018,8,Solo,457,2.1
6157,322,2021,12,Solo,467,3.4
6158,72,2022,12,Friends,27,1.8
6159,855,2019,3,Family,306,4.8
6160,786,2018,10,Solo,98,3.2
6161,960,2020,1,Business,308,2.0
6162,384,2019,8,Friends,86,1.7
6163,593,2021,10,Business,213,4.9
6164,742,2019,8,Couples,237,2.8
6165,378,2019,7,Business,324,1.7
6166,917,2019,7,Solo,228,2.1
6167,633,2019,9,Family,419,1.1
6168,962,2019,1,Business,120,2.0
6169,184,2019,1,Friends,102,4.5
6170,904,2022,11,Couples,156,4.9
6171,653,2018,1,Business,337,4.4
6172,510,2020,8,Family,499,2.4
6173,764,2022,8,Family,182,2.3
6174,927,2023,2,Solo,204,4.6
6175,818,2022,4,Friends,67,4.1
6176,59,2018,6,Family,265,1.5
6177,56,2023,12,Business,151,2.4
